UF;NOME DA REGIAO DE SAUDE;COD. DA REGIAO DE SAUDE;NOME DO MUNICIPIO;COD. IBGE DO MUNICIPIO
SC;MEDIO VALE DO ITAJAI;42006;APIUNA;420125
SC;MEDIO VALE DO ITAJAI;42006;ASCURRA;420170
SC;MEDIO VALE DO ITAJAI;42006;BENEDITO NOVO;420220
SC;MEDIO VALE DO ITAJAI;42006;BLUMENAU;420240
SC;MEDIO VALE DO ITAJAI;42006;BOTUVERA;420270
SC;MEDIO VALE DO ITAJAI;42006;BRUSQUE;420290
SC;MEDIO VALE DO ITAJAI;42006;DOUTOR PEDRINHO;420515
SC;MEDIO VALE DO ITAJAI;42006;GASPAR;420590
SC;MEDIO VALE DO ITAJAI;42006;GUABIRUBA;420630
SC;MEDIO VALE DO ITAJAI;42006;INDAIAL;420750
SC;MEDIO VALE DO ITAJAI;42006;POMERODE;421320
SC;MEDIO VALE DO ITAJAI;42006;RIO DOS CEDROS;421470
SC;MEDIO VALE DO ITAJAI;42006;RODEIO;421510
SC;MEDIO VALE DO ITAJAI;42006;TIMBO;421820
SC;GRANDE FLORIANOPOLIS;42007;AGUAS MORNAS;420060
SC;GRANDE FLORIANOPOLIS;42007;ALFREDO WAGNER;420070
SC;GRANDE FLORIANOPOLIS;42007;ANGELINA;420090
SC;GRANDE FLORIANOPOLIS;42007;ANITAPOLIS;420110
SC;GRANDE FLORIANOPOLIS;42007;ANTONIO CARLOS;420120
SC;GRANDE FLORIANOPOLIS;42007;BIGUACU;420230
SC;GRANDE FLORIANOPOLIS;42007;CANELINHA;420370
SC;GRANDE FLORIANOPOLIS;42007;FLORIANOPOLIS;420540
SC;GRANDE FLORIANOPOLIS;42007;GAROPABA;420570
SC;GRANDE FLORIANOPOLIS;42007;GOVERNADOR CELSO RAMOS;420600
SC;GRANDE FLORIANOPOLIS;42007;LEOBERTO LEAL;420980
SC;GRANDE FLORIANOPOLIS;42007;MAJOR GERCINO;421020
SC;GRANDE FLORIANOPOLIS;42007;NOVA TRENTO;421150
SC;GRANDE FLORIANOPOLIS;42007;PALHOCA;421190
SC;GRANDE FLORIANOPOLIS;42007;PAULO LOPES;421230
SC;GRANDE FLORIANOPOLIS;42007;RANCHO QUEIMADO;421430
SC;GRANDE FLORIANOPOLIS;42007;SANTO AMARO DA IMPERATRIZ;421570
SC;GRANDE FLORIANOPOLIS;42007;SAO BONIFACIO;421590
SC;GRANDE FLORIANOPOLIS;42007;SAO JOAO BATISTA;421630
SC;GRANDE FLORIANOPOLIS;42007;SAO JOSE;421660
SC;GRANDE FLORIANOPOLIS;42007;SAO PEDRO DE ALCANTARA;421725
SC;GRANDE FLORIANOPOLIS;42007;TIJUCAS;421800
SC;MEIO OESTE;42008;ABDON BATISTA;420005
SC;MEIO OESTE;42008;AGUA DOCE;420040
SC;MEIO OESTE;42008;BRUNOPOLIS;420287
SC;MEIO OESTE;42008;CAMPOS NOVOS;420360
SC;MEIO OESTE;42008;CAPINZAL;420390
SC;MEIO OESTE;42008;CATANDUVAS;420400
SC;MEIO OESTE;42008;CELSO RAMOS;420415
SC;MEIO OESTE;42008;ERVAL VELHO;420520
SC;MEIO OESTE;42008;HERVAL D'OESTE;420670
SC;MEIO OESTE;42008;IBICARE;420680
SC;MEIO OESTE;42008;JABORA;420860
SC;MEIO OESTE;42008;JOACABA;420900
SC;MEIO OESTE;42008;LACERDOPOLIS;420920
SC;MEIO OESTE;42008;LUZERNA;421003
SC;MEIO OESTE;42008;MONTE CARLO;421105
SC;MEIO OESTE;42008;OURO;421180
SC;MEIO OESTE;42008;TREZE TILIAS;421850
SC;MEIO OESTE;42008;VARGEM;421915
SC;MEIO OESTE;42008;VARGEM BONITA;421917
SC;MEIO OESTE;42008;ZORTEA;421985
SC;ALTO VALE DO RIO DO PEIXE;42009;ARROIO TRINTA;420160
SC;ALTO VALE DO RIO DO PEIXE;42009;CACADOR;420300
SC;ALTO VALE DO RIO DO PEIXE;42009;CALMON;420315
SC;ALTO VALE DO RIO DO PEIXE;42009;CURITIBANOS;420480
SC;ALTO VALE DO RIO DO PEIXE;42009;FRAIBURGO;420550
SC;ALTO VALE DO RIO DO PEIXE;42009;FREI ROGERIO;420555
SC;ALTO VALE DO RIO DO PEIXE;42009;IBIAM;420675
SC;ALTO VALE DO RIO DO PEIXE;42009;IOMERE;420757
SC;ALTO VALE DO RIO DO PEIXE;42009;LEBON REGIS;420970
SC;ALTO VALE DO RIO DO PEIXE;42009;MACIEIRA;421005
SC;ALTO VALE DO RIO DO PEIXE;42009;MATOS COSTA;421070
SC;ALTO VALE DO RIO DO PEIXE;42009;PINHEIRO PRETO;421300
SC;ALTO VALE DO RIO DO PEIXE;42009;PONTE ALTA DO NORTE;421335
SC;ALTO VALE DO RIO DO PEIXE;42009;RIO DAS ANTAS;421440
SC;ALTO VALE DO RIO DO PEIXE;42009;SALTO VELOSO;421540
SC;ALTO VALE DO RIO DO PEIXE;42009;SANTA CECILIA;421550
SC;ALTO VALE DO RIO DO PEIXE;42009;SAO CRISTOVAO DO SUL;421605
SC;ALTO VALE DO RIO DO PEIXE;42009;TANGARA;421790
SC;ALTO VALE DO RIO DO PEIXE;42009;TIMBO GRANDE;421825
SC;ALTO VALE DO RIO DO PEIXE;42009;VIDEIRA;421930
SC;ALTO URUGUAI CATARINENSE;42010;ALTO BELA VISTA;420075
SC;ALTO URUGUAI CATARINENSE;42010;ARABUTA;420127
SC;ALTO URUGUAI CATARINENSE;42010;CONCORDIA;420430
SC;ALTO URUGUAI CATARINENSE;42010;IPIRA;420760
SC;ALTO URUGUAI CATARINENSE;42010;IPUMIRIM;420770
SC;ALTO URUGUAI CATARINENSE;42010;IRANI;420780
SC;ALTO URUGUAI CATARINENSE;42010;ITA;420800
SC;ALTO URUGUAI CATARINENSE;42010;LINDOIA DO SUL;420985
SC;ALTO URUGUAI CATARINENSE;42010;PERITIBA;421260
SC;ALTO URUGUAI CATARINENSE;42010;PIRATUBA;421310
SC;ALTO URUGUAI CATARINENSE;42010;PRESIDENTE CASTELLO BRANCO;421390
SC;ALTO URUGUAI CATARINENSE;42010;SEARA;421750
SC;ALTO URUGUAI CATARINENSE;42010;XAVANTINA;421960
SC;NORDESTE;42011;ARAQUARI;420130
SC;NORDESTE;42011;BALNEARIO BARRA DO SUL;420205
SC;NORDESTE;42011;GARUVA;420580
SC;NORDESTE;42011;ITAPOA;420845
SC;NORDESTE;42011;JOINVILLE;420910
SC;NORDESTE;42011;SAO FRANCISCO DO SUL;421620
SC;PLANALTO NORTE;42012;BELA VISTA DO TOLDO;420213
SC;PLANALTO NORTE;42012;CAMPO ALEGRE;420330
SC;PLANALTO NORTE;42012;CANOINHAS;420380
SC;PLANALTO NORTE;42012;IRINEOPOLIS;420790
SC;PLANALTO NORTE;42012;ITAIOPOLIS;420810
SC;PLANALTO NORTE;42012;MAFRA;421010
SC;PLANALTO NORTE;42012;MAJOR VIEIRA;421030
SC;PLANALTO NORTE;42012;MONTE CASTELO;421110
SC;PLANALTO NORTE;42012;PAPANDUVA;421220
SC;PLANALTO NORTE;42012;PORTO UNIAO;421360
SC;PLANALTO NORTE;42012;RIO NEGRINHO;421500
SC;PLANALTO NORTE;42012;SAO BENTO DO SUL;421580
SC;PLANALTO NORTE;42012;TRES BARRAS;421830
SC;SERRA CATARINENSE;42013;ANITA GARIBALDI;420100
SC;SERRA CATARINENSE;42013;BOCAINA DO SUL;420243
SC;SERRA CATARINENSE;42013;BOM JARDIM DA SERRA;420250
SC;SERRA CATARINENSE;42013;BOM RETIRO;420260
SC;SERRA CATARINENSE;42013;CAMPO BELO DO SUL;420340
SC;SERRA CATARINENSE;42013;CAPAO ALTO;420325
SC;SERRA CATARINENSE;42013;CERRO NEGRO;420417
SC;SERRA CATARINENSE;42013;CORREIA PINTO;420455
SC;SERRA CATARINENSE;42013;LAGES;420930
SC;SERRA CATARINENSE;42013;OTACILIO COSTA;421175
SC;SERRA CATARINENSE;42013;PAINEL;421189
SC;SERRA CATARINENSE;42013;PALMEIRA;421205
SC;SERRA CATARINENSE;42013;PONTE ALTA;421330
SC;SERRA CATARINENSE;42013;RIO RUFINO;421505
SC;SERRA CATARINENSE;42013;SAO JOAQUIM;421650
SC;SERRA CATARINENSE;42013;SAO JOSE DO CERRITO;421680
SC;SERRA CATARINENSE;42013;URUBICI;421890
SC;SERRA CATARINENSE;42013;URUPEMA;421895
SC;EXTREMO SUL CATARINENSE;42014;ARARANGUA;420140
SC;EXTREMO SUL CATARINENSE;42014;BALNEARIO ARROIO DO SILVA;420195
SC;EXTREMO SUL CATARINENSE;42014;BALNEARIO GAIVOTA;420207
SC;EXTREMO SUL CATARINENSE;42014;ERMO;420519
SC;EXTREMO SUL CATARINENSE;42014;JACINTO MACHADO;420870
SC;EXTREMO SUL CATARINENSE;42014;MARACAJA;421040
SC;EXTREMO SUL CATARINENSE;42014;MELEIRO;421080
SC;EXTREMO SUL CATARINENSE;42014;MORRO GRANDE;421125
SC;EXTREMO SUL CATARINENSE;42014;PASSO DE TORRES;421225
SC;EXTREMO SUL CATARINENSE;42014;PRAIA GRANDE;421380
SC;EXTREMO SUL CATARINENSE;42014;SANTA ROSA DO SUL;421565
SC;EXTREMO SUL CATARINENSE;42014;SAO JOAO DO SUL;421640
SC;EXTREMO SUL CATARINENSE;42014;SOMBRIO;421770
SC;EXTREMO SUL CATARINENSE;42014;TIMBE DO SUL;421810
SC;EXTREMO SUL CATARINENSE;42014;TURVO;421880
SC;CARBONIFERA;42015;BALNEARIO RINCAO;422000
SC;CARBONIFERA;42015;COCAL DO SUL;420425
SC;CARBONIFERA;42015;CRICIUMA;420460
SC;CARBONIFERA;42015;FORQUILHINHA;420545
SC;CARBONIFERA;42015;ICARA;420700
SC;CARBONIFERA;42015;LAURO MULLER;420960
SC;CARBONIFERA;42015;MORRO DA FUMACA;421120
SC;CARBONIFERA;42015;NOVA VENEZA;421160
SC;CARBONIFERA;42015;ORLEANS;421170
SC;CARBONIFERA;42015;SIDEROPOLIS;421760
SC;CARBONIFERA;42015;TREVISO;421835
SC;CARBONIFERA;42015;URUSSANGA;421900
SC;LAGUNA;42016;ARMAZEM;420150
SC;LAGUNA;42016;BRACO DO NORTE;420280
SC;LAGUNA;42016;CAPIVARI DE BAIXO;420395
SC;LAGUNA;42016;GRAO PARA;420610
SC;LAGUNA;42016;GRAVATAL;420620
SC;LAGUNA;42016;IMARUI;420720
SC;LAGUNA;42016;IMBITUBA;420730
SC;LAGUNA;42016;JAGUARUNA;420880
SC;LAGUNA;42016;LAGUNA;420940
SC;LAGUNA;42016;PEDRAS GRANDES;421240
SC;LAGUNA;42016;PESCARIA BRAVA;421265
SC;LAGUNA;42016;RIO FORTUNA;421490
SC;LAGUNA;42016;SANGAO;421545
SC;LAGUNA;42016;SANTA ROSA DE LIMA;421560
SC;LAGUNA;42016;SAO LUDGERO;421700
SC;LAGUNA;42016;SAO MARTINHO;421710
SC;LAGUNA;42016;TREZE DE MAIO;421840
SC;LAGUNA;42016;TUBARAO;421870
SC;VALE DO ITAPOCU;42017;BARRA VELHA;420210
SC;VALE DO ITAPOCU;42017;CORUPA;420450
SC;VALE DO ITAPOCU;42017;GUARAMIRIM;420650
SC;VALE DO ITAPOCU;42017;JARAGUA DO SUL;420890
SC;VALE DO ITAPOCU;42017;MASSARANDUBA;421060
SC;VALE DO ITAPOCU;42017;SAO JOAO DO ITAPERIU;421635
SC;VALE DO ITAPOCU;42017;SCHROEDER;421740
SE;ARACAJU;28001;ARACAJU;280030
SE;ARACAJU;28001;BARRA DOS COQUEIROS;280060
SE;ARACAJU;28001;DIVINA PASTORA;280200
SE;ARACAJU;28001;ITAPORANGA D'AJUDA;280320
SE;ARACAJU;28001;LARANJEIRAS;280360
SE;ARACAJU;28001;RIACHUELO;280590
SE;ARACAJU;28001;SANTA ROSA DE LIMA;280650
SE;ARACAJU;28001;SAO CRISTOVAO;280670
SE;ESTANCIA;28002;ARAUA;280040
SE;ESTANCIA;28002;BOQUIM;280067
SE;ESTANCIA;28002;CRISTINAPOLIS;280170
SE;ESTANCIA;28002;ESTANCIA;280210
SE;ESTANCIA;28002;INDIAROBA;280280
SE;ESTANCIA;28002;ITABAIANINHA;280300
SE;ESTANCIA;28002;PEDRINHAS;280510
SE;ESTANCIA;28002;SANTA LUZIA DO ITANHY;280630
SE;ESTANCIA;28002;TOMAR DO GERU;280750
SE;ESTANCIA;28002;UMBAUBA;280760
SE;ITABAIANA;28003;AREIA BRANCA;280050
SE;ITABAIANA;28003;CAMPO DO BRITO;280100
SE;ITABAIANA;28003;CARIRA;280140
SE;ITABAIANA;28003;FREI PAULO;280230
SE;ITABAIANA;28003;ITABAIANA;280290
SE;ITABAIANA;28003;MACAMBIRA;280370
SE;ITABAIANA;28003;MALHADOR;280390
SE;ITABAIANA;28003;MOITA BONITA;280410
SE;ITABAIANA;28003;NOSSA SENHORA APARECIDA;280445
SE;ITABAIANA;28003;PEDRA MOLE;280500
SE;ITABAIANA;28003;PINHAO;280520
SE;ITABAIANA;28003;RIBEIROPOLIS;280600
SE;ITABAIANA;28003;SAO DOMINGOS;280680
SE;ITABAIANA;28003;SAO MIGUEL DO ALEIXO;280700
SE;LAGARTO;28004;LAGARTO;280350
SE;LAGARTO;28004;POCO VERDE;280550
SE;LAGARTO;28004;RIACHAO DO DANTAS;280580
SE;LAGARTO;28004;SALGADO;280620
SE;LAGARTO;28004;SIMAO DIAS;280710
SE;LAGARTO;28004;TOBIAS BARRETO;280740
SE;NOSSA SENHORA DA GLORIA;28005;CANINDE DE SAO FRANCISCO;280120
SE;NOSSA SENHORA DA GLORIA;28005;FEIRA NOVA;280220
SE;NOSSA SENHORA DA GLORIA;28005;GARARU;280240
SE;NOSSA SENHORA DA GLORIA;28005;GRACHO CARDOSO;280260
SE;NOSSA SENHORA DA GLORIA;28005;ITABI;280310
SE;NOSSA SENHORA DA GLORIA;28005;MONTE ALEGRE DE SERGIPE;280420
SE;NOSSA SENHORA DA GLORIA;28005;NOSSA SENHORA DA GLORIA;280450
SE;NOSSA SENHORA DA GLORIA;28005;POCO REDONDO;280540
SE;NOSSA SENHORA DA GLORIA;28005;PORTO DA FOLHA;280560
SE;NOSSA SENHORA DO SOCORRO;28006;CAPELA;280130
SE;NOSSA SENHORA DO SOCORRO;28006;CARMOPOLIS;280150
SE;NOSSA SENHORA DO SOCORRO;28006;CUMBE;280190
SE;NOSSA SENHORA DO SOCORRO;28006;GENERAL MAYNARD;280250
SE;NOSSA SENHORA DO SOCORRO;28006;JAPARATUBA;280330
SE;NOSSA SENHORA DO SOCORRO;28006;MARUIM;280400
SE;NOSSA SENHORA DO SOCORRO;28006;NOSSA SENHORA DAS DORES;280460
SE;NOSSA SENHORA DO SOCORRO;28006;NOSSA SENHORA DO SOCORRO;280480
SE;NOSSA SENHORA DO SOCORRO;28006;PIRAMBU;280530
SE;NOSSA SENHORA DO SOCORRO;28006;ROSARIO DO CATETE;280610
SE;NOSSA SENHORA DO SOCORRO;28006;SANTO AMARO DAS BROTAS;280660
SE;NOSSA SENHORA DO SOCORRO;28006;SIRIRI;280720
SE;PROPRIA;28007;AMPARO DE SAO FRANCISCO;280010
SE;PROPRIA;28007;AQUIDABA;280020
SE;PROPRIA;28007;BREJO GRANDE;280070
SE;PROPRIA;28007;CANHOBA;280110
SE;PROPRIA;28007;CEDRO DE SAO JOAO;280160
SE;PROPRIA;28007;ILHA DAS FLORES;280270
SE;PROPRIA;28007;JAPOATA;280340
SE;PROPRIA;28007;MALHADA DOS BOIS;280380
SE;PROPRIA;28007;MURIBECA;280430
SE;PROPRIA;28007;NEOPOLIS;280440
SE;PROPRIA;28007;NOSSA SENHORA DE LOURDES;280470
SE;PROPRIA;28007;PACATUBA;280490
SE;PROPRIA;28007;PROPRIA;280570
SE;PROPRIA;28007;SANTANA DO SAO FRANCISCO;280640
SE;PROPRIA;28007;SAO FRANCISCO;280690
SE;PROPRIA;28007;TELHA;280730
SP;ALTO DO TIETE;35011;ARUJA;350390
SP;ALTO DO TIETE;35011;BIRITIBA-MIRIM;350660
SP;ALTO DO TIETE;35011;FERRAZ DE VASCONCELOS;351570
SP;ALTO DO TIETE;35011;GUARAREMA;351830
SP;ALTO DO TIETE;35011;GUARULHOS;351880
SP;ALTO DO TIETE;35011;ITAQUAQUECETUBA;352310
SP;ALTO DO TIETE;35011;MOGI DAS CRUZES;353060
SP;ALTO DO TIETE;35011;POA;353980
SP;ALTO DO TIETE;35011;SALESOPOLIS;354500
SP;ALTO DO TIETE;35011;SANTA ISABEL;354680
SP;ALTO DO TIETE;35011;SUZANO;355250
SP;FRANCO DA ROCHA;35012;CAIEIRAS;350900
SP;FRANCO DA ROCHA;35012;CAJAMAR;350920
SP;FRANCO DA ROCHA;35012;FRANCISCO MORATO;351630
SP;FRANCO DA ROCHA;35012;FRANCO DA ROCHA;351640
SP;FRANCO DA ROCHA;35012;MAIRIPORA;352850
SP;MANANCIAIS;35013;COTIA;351300
SP;MANANCIAIS;35013;EMBU DAS ARTES;351500
SP;MANANCIAIS;35013;EMBU-GUACU;351510
SP;MANANCIAIS;35013;ITAPECERICA DA SERRA;352220
SP;MANANCIAIS;35013;JUQUITIBA;352620
SP;MANANCIAIS;35013;SAO LOURENCO DA SERRA;354995
SP;MANANCIAIS;35013;TABOAO DA SERRA;355280
SP;MANANCIAIS;35013;VARGEM GRANDE PAULISTA;355645
SP;ROTA DOS BANDEIRANTES;35014;BARUERI;350570
SP;ROTA DOS BANDEIRANTES;35014;CARAPICUIBA;351060
SP;ROTA DOS BANDEIRANTES;35014;ITAPEVI;352250
SP;ROTA DOS BANDEIRANTES;35014;JANDIRA;352500
SP;ROTA DOS BANDEIRANTES;35014;OSASCO;353440
SP;ROTA DOS BANDEIRANTES;35014;PIRAPORA DO BOM JESUS;353910
SP;ROTA DOS BANDEIRANTES;35014;SANTANA DE PARNAIBA;354730
SP;GRANDE ABC;35015;DIADEMA;351380
SP;GRANDE ABC;35015;MAUA;352940
SP;GRANDE ABC;35015;RIBEIRAO PIRES;354330
SP;GRANDE ABC;35015;RIO GRANDE DA SERRA;354410
SP;GRANDE ABC;35015;SANTO ANDRE;354780
SP;GRANDE ABC;35015;SAO BERNARDO DO CAMPO;354870
SP;GRANDE ABC;35015;SAO CAETANO DO SUL;354880
SP;SAO PAULO;35016;SAO PAULO;355030
SP;CENTRAL DO DRS II;35021;ARACATUBA;350280
SP;CENTRAL DO DRS II;35021;AURIFLAMA;350420
SP;CENTRAL DO DRS II;35021;BENTO DE ABREU;350620
SP;CENTRAL DO DRS II;35021;BILAC;350640
SP;CENTRAL DO DRS II;35021;GUARARAPES;351820
SP;CENTRAL DO DRS II;35021;GUZOLANDIA;351890
SP;CENTRAL DO DRS II;35021;NOVA CASTILHO;353286
SP;CENTRAL DO DRS II;35021;NOVA LUZITANIA;353330
SP;CENTRAL DO DRS II;35021;RUBIACEA;354440
SP;CENTRAL DO DRS II;35021;SANTO ANTONIO DO ARACANGUA;354805
SP;CENTRAL DO DRS II;35021;VALPARAISO;355630
SP;LAGOS DO DRS II;35022;ANDRADINA;350210
SP;LAGOS DO DRS II;35022;CASTILHO;351100
SP;LAGOS DO DRS II;35022;GUARACAI;351780
SP;LAGOS DO DRS II;35022;ILHA SOLTEIRA;352044
SP;LAGOS DO DRS II;35022;ITAPURA;352300
SP;LAGOS DO DRS II;35022;LAVINIA;352650
SP;LAGOS DO DRS II;35022;MIRANDOPOLIS;353010
SP;LAGOS DO DRS II;35022;MURUTINGA DO SUL;353210
SP;LAGOS DO DRS II;35022;NOVA INDEPENDENCIA;353320
SP;LAGOS DO DRS II;35022;PEREIRA BARRETO;353740
SP;LAGOS DO DRS II;35022;SUD MENNUCCI;355230
SP;LAGOS DO DRS II;35022;SUZANAPOLIS;355255
SP;CONSORCIOS DO DRS II;35023;ALTO ALEGRE;350110
SP;CONSORCIOS DO DRS II;35023;AVANHANDAVA;350440
SP;CONSORCIOS DO DRS II;35023;BARBOSA;350510
SP;CONSORCIOS DO DRS II;35023;BIRIGUI;350650
SP;CONSORCIOS DO DRS II;35023;BRAUNA;350770
SP;CONSORCIOS DO DRS II;35023;BREJO ALEGRE;350775
SP;CONSORCIOS DO DRS II;35023;BURITAMA;350810
SP;CONSORCIOS DO DRS II;35023;CLEMENTINA;351190
SP;CONSORCIOS DO DRS II;35023;COROADOS;351250
SP;CONSORCIOS DO DRS II;35023;GABRIEL MONTEIRO;351650
SP;CONSORCIOS DO DRS II;35023;GLICERIO;351710
SP;CONSORCIOS DO DRS II;35023;LOURDES;352725
SP;CONSORCIOS DO DRS II;35023;LUIZIANIA;352770
SP;CONSORCIOS DO DRS II;35023;PENAPOLIS;353730
SP;CONSORCIOS DO DRS II;35023;PIACATU;353770
SP;CONSORCIOS DO DRS II;35023;SANTOPOLIS DO AGUAPEI;354840
SP;CONSORCIOS DO DRS II;35023;TURIUBA;355520
SP;CENTRAL DO DRS III;35031;AMERICO BRASILIENSE;350170
SP;CENTRAL DO DRS III;35031;ARARAQUARA;350320
SP;CENTRAL DO DRS III;35031;BOA ESPERANCA DO SUL;350670
SP;CENTRAL DO DRS III;35031;GAVIAO PEIXOTO;351685
SP;CENTRAL DO DRS III;35031;MOTUCA;353205
SP;CENTRAL DO DRS III;35031;RINCAO;354370
SP;CENTRAL DO DRS III;35031;SANTA LUCIA;354690
SP;CENTRAL DO DRS III;35031;TRABIJU;355475
SP;CORACAO DO DRS III;35032;DESCALVADO;351370
SP;CORACAO DO DRS III;35032;DOURADO;351430
SP;CORACAO DO DRS III;35032;IBATE;351930
SP;CORACAO DO DRS III;35032;PORTO FERREIRA;354070
SP;CORACAO DO DRS III;35032;RIBEIRAO BONITO;354290
SP;CORACAO DO DRS III;35032;SAO CARLOS;354890
SP;NOROESTE DO DRS III;35033;BORBOREMA;350740
SP;NOROESTE DO DRS III;35033;CANDIDO RODRIGUES;351010
SP;NOROESTE DO DRS III;35033;DOBRADA;351400
SP;NOROESTE DO DRS III;35033;IBITINGA;351960
SP;NOROESTE DO DRS III;35033;ITAPOLIS;352270
SP;NOROESTE DO DRS III;35033;MATAO;352930
SP;NOROESTE DO DRS III;35033;NOVA EUROPA;353290
SP;NOROESTE DO DRS III;35033;SANTA ERNESTINA;354650
SP;NOROESTE DO DRS III;35033;TABATINGA;355270
SP;NOROESTE DO DRS III;35033;TAQUARITINGA;355370
SP;BAIXADA SANTISTA;35041;BERTIOGA;350635
SP;BAIXADA SANTISTA;35041;CUBATAO;351350
SP;BAIXADA SANTISTA;35041;GUARUJA;351870
SP;BAIXADA SANTISTA;35041;ITANHAEM;352210
SP;BAIXADA SANTISTA;35041;MONGAGUA;353110
SP;BAIXADA SANTISTA;35041;PERUIBE;353760
SP;BAIXADA SANTISTA;35041;PRAIA GRANDE;354100
SP;BAIXADA SANTISTA;35041;SANTOS;354850
SP;BAIXADA SANTISTA;35041;SAO VICENTE;355100
SP;NORTE - BARRETOS;35051;ALTAIR;350090
SP;NORTE - BARRETOS;35051;BARRETOS;350550
SP;NORTE - BARRETOS;35051;CAJOBI;350930
SP;NORTE - BARRETOS;35051;COLINA;351200
SP;NORTE - BARRETOS;35051;COLOMBIA;351210
SP;NORTE - BARRETOS;35051;GUAIRA;351740
SP;NORTE - BARRETOS;35051;GUARACI;351790
SP;NORTE - BARRETOS;35051;JABORANDI;352420
SP;NORTE - BARRETOS;35051;OLIMPIA;353390
SP;NORTE - BARRETOS;35051;SEVERINIA;355190
SP;SUL - BARRETOS;35052;BEBEDOURO;350610
SP;SUL - BARRETOS;35052;MONTE AZUL PAULISTA;353150
SP;SUL - BARRETOS;35052;TAIACU;355310
SP;SUL - BARRETOS;35052;TAIUVA;355320
SP;SUL - BARRETOS;35052;TAQUARAL;355365
SP;SUL - BARRETOS;35052;TERRA ROXA;355440
SP;SUL - BARRETOS;35052;VIRADOURO;355680
SP;SUL - BARRETOS;35052;VISTA ALEGRE DO ALTO;355690
SP;VALE DO JURUMIRIM;35061;AGUAS DE SANTA BARBARA;350055
SP;VALE DO JURUMIRIM;35061;ARANDU;350310
SP;VALE DO JURUMIRIM;35061;AVARE;350450
SP;VALE DO JURUMIRIM;35061;BARAO DE ANTONINA;350500
SP;VALE DO JURUMIRIM;35061;CERQUEIRA CESAR;351140
SP;VALE DO JURUMIRIM;35061;CORONEL MACEDO;351260
SP;VALE DO JURUMIRIM;35061;FARTURA;351540
SP;VALE DO JURUMIRIM;35061;IARAS;351925
SP;VALE DO JURUMIRIM;35061;ITAI;352180
SP;VALE DO JURUMIRIM;35061;ITAPORANGA;352280
SP;VALE DO JURUMIRIM;35061;MANDURI;352860
SP;VALE DO JURUMIRIM;35061;PARANAPANEMA;353580
SP;VALE DO JURUMIRIM;35061;PIRAJU;353880
SP;VALE DO JURUMIRIM;35061;SARUTAIA;355120
SP;VALE DO JURUMIRIM;35061;TAGUAI;355300
SP;VALE DO JURUMIRIM;35061;TAQUARITUBA;355380
SP;VALE DO JURUMIRIM;35061;TEJUPA;355420
SP;BAURU;35062;AGUDOS;350070
SP;BAURU;35062;AREALVA;350340
SP;BAURU;35062;AVAI;350430
SP;BAURU;35062;BALBINOS;350470
SP;BAURU;35062;BAURU;350600
SP;BAURU;35062;BOREBI;350745
SP;BAURU;35062;CABRALIA PAULISTA;350830
SP;BAURU;35062;DUARTINA;351450
SP;BAURU;35062;IACANGA;351910
SP;BAURU;35062;LENCOIS PAULISTA;352680
SP;BAURU;35062;LUCIANOPOLIS;352750
SP;BAURU;35062;MACATUBA;352800
SP;BAURU;35062;PAULISTANIA;353657
SP;BAURU;35062;PEDERNEIRAS;353670
SP;BAURU;35062;PIRAJUI;353890
SP;BAURU;35062;PIRATININGA;353940
SP;BAURU;35062;PRESIDENTE ALVES;354110
SP;BAURU;35062;REGINOPOLIS;354250
SP;POLO CUESTA;35063;ANHEMBI;350230
SP;POLO CUESTA;35063;AREIOPOLIS;350360
SP;POLO CUESTA;35063;BOFETE;350690
SP;POLO CUESTA;35063;BOTUCATU;350750
SP;POLO CUESTA;35063;CONCHAS;351230
SP;POLO CUESTA;35063;ITATINGA;352350
SP;POLO CUESTA;35063;LARANJAL PAULISTA;352640
SP;POLO CUESTA;35063;PARDINHO;353610
SP;POLO CUESTA;35063;PEREIRAS;353750
SP;POLO CUESTA;35063;PORANGABA;354050
SP;POLO CUESTA;35063;PRATANIA;354105
SP;POLO CUESTA;35063;SAO MANUEL;355010
SP;POLO CUESTA;35063;TORRE DE PEDRA;355465
SP;JAU;35064;BARIRI;350520
SP;JAU;35064;BARRA BONITA;350530
SP;JAU;35064;BOCAINA;350680
SP;JAU;35064;BORACEIA;350730
SP;JAU;35064;BROTAS;350790
SP;JAU;35064;DOIS CORREGOS;351410
SP;JAU;35064;IGARACU DO TIETE;352000
SP;JAU;35064;ITAJU;352200
SP;JAU;35064;ITAPUI;352290
SP;JAU;35064;JAU;352530
SP;JAU;35064;MINEIROS DO TIETE;352980
SP;JAU;35064;TORRINHA;355470
SP;LINS;35065;CAFELANDIA;350880
SP;LINS;35065;GETULINA;351700
SP;LINS;35065;GUAICARA;351720
SP;LINS;35065;LINS;352710
SP;LINS;35065;PONGAI;354010
SP;LINS;35065;PROMISSAO;354160
SP;LINS;35065;SABINO;354460
SP;LINS;35065;URU;355590
SP;BRAGANCA;35071;ATIBAIA;350410
SP;BRAGANCA;35071;BOM JESUS DOS PERDOES;350710
SP;BRAGANCA;35071;BRAGANCA PAULISTA;350760
SP;BRAGANCA;35071;JOANOPOLIS;352550
SP;BRAGANCA;35071;NAZARE PAULISTA;353240
SP;BRAGANCA;35071;PEDRA BELA;353680
SP;BRAGANCA;35071;PINHALZINHO;353820
